Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-006957,FIR-0023/2024,2024-10-08 20:44:14,2024-10-08,20:44:14,20,Tuesday,October,2024,Sindh,Hyderabad,Old City,Old City Park area,Old City PS,25.413456,68.36506,Theft,Property,Not Used,Female,10,Male,25.0,2.0,Pending
PK-006958,FIR-0109/2024,2024-10-09 05:42:12,2024-10-09,05:42:12,5,Wednesday,October,2024,Balochistan,Quetta,University Town,University Town Service Road,University Town PS,30.156236,66.975303,Hurt / Assault,Violent,Blunt Object,Male,42,Male,14.0,1.0,Pending
PK-006959,FIR-0052/2024,2024-10-09 06:45:30,2024-10-09,06:45:30,6,Wednesday,October,2024,Punjab,Gujranwala,Mall Road,Near Mall Road Petrol Pump,Mall Road PS,32.190189,74.196434,Drug Possession,Drug,Not Used,Female,35,Male,22.0,2.0,Arrested
PK-006960,FIR-0074/2024,2024-10-09 10:08:50,2024-10-09,10:08:50,10,Wednesday,October,2024,ICT,Islamabad,Airport Road,Main Airport Road Bazaar,Airport Road PS,33.697249,73.022469,Theft,Property,Not Used,Male,30,Male,43.0,1.0,Arrested
PK-006961,FIR-0031/2024,2024-10-09 12:19:03,2024-10-09,12:19:03,12,Wednesday,October,2024,Sindh,Karachi,Korangi,"Plot 151, Korangi",Korangi PS,24.84378,67.145495,Hurt / Assault,Violent,Firearm,Male,54,Male,38.0,1.0,Arrested
PK-006962,FIR-0030/2024,2024-10-09 14:27:30,2024-10-09,14:27:30,14,Wednesday,October,2024,Punjab,Lahore,Walled City,Walled City Park area,Walled City PS,31.588228,74.315416,Hurt / Assault,Violent,Firearm,Male,26,Male,30.0,1.0,Arrested
PK-006963,FIR-0032/2024,2024-10-09 19:52:45,2024-10-09,19:52:45,19,Wednesday,October,2024,Punjab,Multan,Gulgasht Colony,Main Gulgasht Colony Bazaar,Gulgasht PS,30.253936,71.507879,Robbery,Property,Knife,Male,16,Male,38.0,5.0,Arrested
PK-006964,FIR-0057/2024,2024-10-09 20:12:20,2024-10-09,20:12:20,20,Wednesday,October,2024,Punjab,Multan,Chungi No. 9,Street near Chungi No. 9 Mosque,New Multan PS,30.210973,71.478857,Robbery,Property,Firearm,Female,58,Male,34.0,3.0,Arrested
PK-006965,FIR-0011/2024,2024-10-09 20:53:11,2024-10-09,20:53:11,20,Wednesday,October,2024,Sindh,Karachi,Malir,"Sector D, Malir",Malir PS,24.894818,67.201634,Robbery,Property,Firearm,Female,46,Male,29.0,3.0,Released on Bail
PK-006966,FIR-0002/2024,2024-10-09 21:58:53,2024-10-09,21:58:53,21,Wednesday,October,2024,Punjab,Lahore,Johar Town,Johar Town Market,Johar Town PS,31.4718,74.272509,Theft,Property,Not Used,Male,50,Male,39.0,1.0,Arrested
PK-006967,FIR-0009/2024,2024-10-09 23:41:15,2024-10-09,23:41:15,23,Wednesday,October,2024,Punjab,Multan,Shujabad Road,Shujabad Road Bus Stop,Mumtazabad PS,30.148787,71.48055,Motor Vehicle Theft,Property,Not Used,Male,28,Male,19.0,1.0,Under Investigation
PK-006968,FIR-0041/2024,2024-10-10 03:32:04,2024-10-10,03:32:04,3,Thursday,October,2024,Punjab,Multan,Chowk Kumharanwala,Main Chowk Kumharanwala Bazaar,City PS,30.203697,71.473717,Motor Vehicle Theft,Property,Not Used,Female,45,Unknown,,,Under Investigation
PK-006969,FIR-0025/2024,2024-10-10 08:34:21,2024-10-10,08:34:21,8,Thursday,October,2024,Punjab,Multan,Shah Rukn-e-Alam Colony,Near Shah Rukn-e-Alam Colony Petrol Pump,Shah Rukn-e-Alam PS,30.232412,71.476571,Drug Possession,Drug,Not Used,Female,27,Male,29.0,1.0,Arrested
PK-006970,FIR-0031/2024,2024-10-10 13:56:25,2024-10-10,13:56:25,13,Thursday,October,2024,Sindh,Karachi,Lyari,Main Lyari Bazaar,Lyari PS,24.877557,67.00627,Drug Possession,Drug,Not Used,Male,36,Male,27.0,2.0,Arrested
PK-006971,FIR-0025/2024,2024-10-10 17:52:42,2024-10-10,17:52:42,17,Thursday,October,2024,Sindh,Hyderabad,Saddar,Near Saddar Chowk,Saddar PS,25.389645,68.360132,Cybercrime / Fraud,Cyber,Not Used,Male,50,Male,15.0,1.0,Under Investigation
PK-006972,FIR-0028/2024,2024-10-10 20:18:06,2024-10-10,20:18:06,20,Thursday,October,2024,Punjab,Multan,Old City,"House #680, Old City",City PS,30.197504,71.473497,Theft,Property,Not Used,Male,29,Male,16.0,1.0,Under Investigation
PK-006973,FIR-0169/2024,2024-10-10 21:57:37,2024-10-10,21:57:37,21,Thursday,October,2024,Balochistan,Quetta,Saddar,Saddar Bus Stop,Saddar PS,30.169324,66.97435,Theft,Property,Not Used,Male,9,Unknown,,,Pending
PK-006974,FIR-0105/2024,2024-10-11 02:44:44,2024-10-11,02:44:44,2,Friday,October,2024,Balochistan,Quetta,Civil Lines,"Block 9, Civil Lines",Civil Lines PS,30.175536,66.97446,Motor Vehicle Theft,Property,Not Used,Female,25,Unknown,,,Pending
PK-006975,FIR-0001/2024,2024-10-11 08:57:43,2024-10-11,08:57:43,8,Friday,October,2024,Punjab,Lahore,Shadman,"House #529, Shadman",Shadman PS,31.541952,74.3307,Kidnapping / Abduction,Violent,Not Used,Male,42,Male,35.0,5.0,Under Investigation
PK-006976,FIR-0011/2024,2024-10-11 18:15:45,2024-10-11,18:15:45,18,Friday,October,2024,Punjab,Lahore,Shadman,"House #436, Shadman",Shadman PS,31.532712,74.332117,Murder,Violent,Firearm,Male,33,Male,29.0,1.0,Arrested
PK-006977,FIR-0005/2024,2024-10-11 18:41:33,2024-10-11,18:41:33,18,Friday,October,2024,Punjab,Multan,Old City,Old City Service Road,City PS,30.195011,71.47127,Theft,Property,Not Used,Male,37,Male,30.0,1.0,Released on Bail
PK-006978,FIR-0039/2024,2024-10-11 20:52:15,2024-10-11,20:52:15,20,Friday,October,2024,Sindh,Karachi,Lyari,Lyari Bus Stop,Lyari PS,24.874924,67.025542,Theft,Property,Not Used,Female,39,Male,22.0,1.0,Arrested
PK-006979,FIR-0040/2024,2024-10-11 21:00:47,2024-10-11,21:00:47,21,Friday,October,2024,Sindh,Karachi,Gulshan-e-Iqbal,Near Gulshan-e-Iqbal Petrol Pump,Gulshan-e-Iqbal PS,24.91703,67.093521,Motor Vehicle Theft,Property,Not Used,Male,5,Female,36.0,1.0,Pending
PK-006980,FIR-0039/2024,2024-10-11 22:25:36,2024-10-11,22:25:36,22,Friday,October,2024,Punjab,Khanewal,Mall Road,Mall Road Service Road,Mall Road PS,30.28586,71.908132,Hurt / Assault,Violent,Not Used,Male,39,Female,27.0,3.0,Under Investigation
PK-006981,FIR-0037/2024,2024-10-11 23:03:36,2024-10-11,23:03:36,23,Friday,October,2024,Sindh,Karachi,Gulshan-e-Iqbal,"Sector E, Gulshan-e-Iqbal",Gulshan-e-Iqbal PS,24.931074,67.09143,Theft,Property,Not Used,Female,54,Unknown,,,Pending
PK-006982,FIR-0099/2024,2024-10-11 23:05:13,2024-10-11,23:05:13,23,Friday,October,2024,Punjab,Multan,Mumtazabad,Street near Mumtazabad Mosque,Mumtazabad PS,30.171592,71.454831,Burglary,Property,Not Used,Female,53,Male,14.0,2.0,Pending
PK-006983,FIR-0016/2024,2024-10-12 00:00:01,2024-10-12,00:00:01,0,Saturday,October,2024,Sindh,Karachi,Lyari,Lyari Service Road,Lyari PS,24.871208,67.017373,Murder,Violent,Strangulation,Male,26,Male,28.0,2.0,Under Investigation
PK-006984,FIR-0025/2024,2024-10-12 01:42:11,2024-10-12,01:42:11,1,Saturday,October,2024,Sindh,Karachi,Clifton,"House #186, Clifton",Clifton PS,24.819369,67.021346,Robbery,Property,Knife,Female,39,Male,46.0,3.0,Pending
PK-006985,FIR-0091/2024,2024-10-12 10:29:15,2024-10-12,10:29:15,10,Saturday,October,2024,ICT,Islamabad,Old City,"Block 9, Old City",Old City PS,33.670196,73.058703,Drug Possession,Drug,Not Used,Male,54,Male,23.0,1.0,Arrested
PK-006986,FIR-0013/2024,2024-10-12 12:57:06,2024-10-12,12:57:06,12,Saturday,October,2024,Punjab,Lahore,Walled City,Street near Walled City Mosque,Walled City PS,31.5885,74.317859,Theft,Property,Not Used,Female,52,Male,34.0,2.0,Pending
PK-006987,FIR-0063/2024,2024-10-12 15:24:09,2024-10-12,15:24:09,15,Saturday,October,2024,Punjab,Multan,Chowk Kumharanwala,"Plot 41, Chowk Kumharanwala",City PS,30.195453,71.469386,Motor Vehicle Theft,Property,Not Used,Female,43,Male,14.0,1.0,Arrested
PK-006988,FIR-0015/2024,2024-10-12 16:03:59,2024-10-12,16:03:59,16,Saturday,October,2024,Sindh,Karachi,Korangi,"House #724, Korangi",Korangi PS,24.83818,67.155424,Dacoity,Violent,Knife,Male,40,Male,20.0,4.0,Arrested
PK-006989,FIR-0037/2024,2024-10-12 19:03:16,2024-10-12,19:03:16,19,Saturday,October,2024,Sindh,Hyderabad,Saddar,Saddar Market,Saddar PS,25.402487,68.337073,Theft,Property,Not Used,Male,23,Female,25.0,1.0,Pending
PK-006990,FIR-0018/2024,2024-10-13 00:43:24,2024-10-13,00:43:24,0,Sunday,October,2024,Punjab,Lahore,Iqbal Town,Near Iqbal Town Chowk,Iqbal Town PS,31.506742,74.279557,Murder,Violent,Firearm,Male,35,Male,23.0,2.0,Released on Bail
PK-006991,FIR-0040/2024,2024-10-13 01:23:24,2024-10-13,01:23:24,1,Sunday,October,2024,KPK,Peshawar,Cantt,Street near Cantt Mosque,Cantt PS,34.023018,71.522557,Dacoity,Violent,Firearm,Female,57,Male,25.0,2.0,Pending
PK-006992,FIR-0074/2024,2024-10-13 11:40:56,2024-10-13,11:40:56,11,Sunday,October,2024,KPK,Swat,Industrial Area,Near Industrial Area Petrol Pump,Industrial Area PS,35.246488,72.431783,Hurt / Assault,Violent,Blunt Object,Male,39,Male,27.0,1.0,Arrested
PK-006993,FIR-0033/2024,2024-10-13 17:43:20,2024-10-13,17:43:20,17,Sunday,October,2024,Punjab,Multan,Chowk Kumharanwala,Main Chowk Kumharanwala Bazaar,City PS,30.193798,71.464714,Theft,Property,Not Used,Male,59,Unknown,,,Under Investigation
PK-006994,FIR-0140/2024,2024-10-13 19:17:28,2024-10-13,19:17:28,19,Sunday,October,2024,Punjab,Faisalabad,Saddar,Main Saddar Bazaar,Saddar PS,31.426109,73.124058,Hurt / Assault,Violent,Not Used,Male,48,Male,30.0,1.0,Arrested
PK-006995,FIR-0004/2024,2024-10-14 02:04:08,2024-10-14,02:04:08,2,Monday,October,2024,Sindh,Karachi,Lyari,Lyari Service Road,Lyari PS,24.86991,67.019983,Attempted Murder,Violent,Knife,Female,20,Male,36.0,2.0,Arrested
PK-006996,FIR-0079/2024,2024-10-14 02:38:34,2024-10-14,02:38:34,2,Monday,October,2024,KPK,Peshawar,University Town,Near University Town Petrol Pump,University Town PS,34.053864,71.534484,Cattle Theft,Property,Not Used,Female,45,Unknown,,,Pending
PK-006997,FIR-0015/2024,2024-10-14 08:48:28,2024-10-14,08:48:28,8,Monday,October,2024,Punjab,Multan,Shah Shams Colony,"Plot 308, Shah Shams Colony",Shah Shams PS,30.194385,71.470568,Dacoity,Violent,Knife,Male,18,Unknown,,,Pending
PK-006998,FIR-0049/2024,2024-10-14 10:52:24,2024-10-14,10:52:24,10,Monday,October,2024,Punjab,Lahore,Walled City,Main Walled City Bazaar,Walled City PS,31.589521,74.315706,Hurt / Assault,Violent,Not Used,Male,36,Female,18.0,1.0,Arrested
PK-006999,FIR-0011/2024,2024-10-14 17:41:22,2024-10-14,17:41:22,17,Monday,October,2024,Sindh,Sukkur,Model Town,Main Model Town Bazaar,Model Town PS,27.721392,68.830434,Theft,Property,Not Used,Male,42,Female,14.0,1.0,Under Investigation
PK-007000,FIR-0070/2024,2024-10-14 18:07:27,2024-10-14,18:07:27,18,Monday,October,2024,Punjab,Rawalpindi,Model Town,"House #947, Model Town",Model Town PS,33.554463,73.011499,Robbery,Property,Not Used,Male,54,Female,14.0,4.0,Arrested
PK-007001,FIR-0050/2024,2024-10-14 18:18:28,2024-10-14,18:18:28,18,Monday,October,2024,KPK,Peshawar,Industrial Area,Industrial Area Service Road,Industrial Area PS,34.000562,71.545804,Robbery,Property,Knife,Male,52,Male,20.0,3.0,Under Investigation
PK-007002,FIR-0015/2024,2024-10-14 20:23:48,2024-10-14,20:23:48,20,Monday,October,2024,Balochistan,Quetta,Airport Road,"Block 5, Airport Road",Airport Road PS,30.187536,66.99682,Theft,Property,Not Used,Male,63,Unknown,,,Pending
PK-007003,FIR-0054/2024,2024-10-14 20:37:03,2024-10-14,20:37:03,20,Monday,October,2024,Punjab,Multan,New Multan,Main New Multan Bazaar,New Multan PS,30.238736,71.47344,Theft,Property,Not Used,Female,20,Unknown,,,Under Investigation
PK-007004,FIR-0089/2024,2024-10-15 00:26:47,2024-10-15,00:26:47,0,Tuesday,October,2024,Punjab,Gujranwala,Industrial Area,Industrial Area Park area,Industrial Area PS,32.179576,74.202114,Burglary,Property,Not Used,Female,26,Male,27.0,1.0,Pending
PK-007005,FIR-0060/2024,2024-10-15 13:41:21,2024-10-15,13:41:21,13,Tuesday,October,2024,Punjab,Multan,Buch Villas,Buch Villas Service Road,Bosan Road PS,30.244132,71.499455,Kidnapping / Abduction,Violent,Firearm,Male,26,Unknown,,,Under Investigation
PK-007006,FIR-0101/2024,2024-10-15 15:01:31,2024-10-15,15:01:31,15,Tuesday,October,2024,Balochistan,Quetta,Airport Road,Airport Road Service Road,Airport Road PS,30.19179,67.007869,Hurt / Assault,Violent,Firearm,Male,24,Male,29.0,1.0,Arrested
PK-007007,FIR-0005/2024,2024-10-15 23:13:05,2024-10-15,23:13:05,23,Tuesday,October,2024,Punjab,Lahore,Johar Town,Johar Town Bus Stop,Johar Town PS,31.460321,74.273799,Cattle Theft,Property,Not Used,Male,23,Unknown,,,Pending
PK-007008,FIR-0003/2024,2024-10-15 23:16:58,2024-10-15,23:16:58,23,Tuesday,October,2024,KPK,Abbottabad,University Town,University Town Service Road,University Town PS,34.147946,73.23301,Theft,Property,Not Used,Male,27,Unknown,,,Under Investigation
PK-007009,FIR-0028/2024,2024-10-16 00:16:36,2024-10-16,00:16:36,0,Wednesday,October,2024,Punjab,Sahiwal,Civil Lines,Civil Lines Park area,Civil Lines PS,30.68173,73.103213,Cattle Theft,Property,Not Used,Male,20,Unknown,,,Pending
PK-007010,FIR-0038/2024,2024-10-16 00:21:10,2024-10-16,00:21:10,0,Wednesday,October,2024,Punjab,Lahore,Johar Town,Johar Town Bus Stop,Johar Town PS,31.468851,74.269299,Hurt / Assault,Violent,Not Used,Male,17,Male,30.0,1.0,Released on Bail
PK-007011,FIR-0080/2024,2024-10-16 02:15:26,2024-10-16,02:15:26,2,Wednesday,October,2024,Sindh,Sukkur,Saddar,Street near Saddar Mosque,Saddar PS,27.711428,68.859762,Hurt / Assault,Violent,Firearm,Male,29,Male,32.0,2.0,Arrested
PK-007012,FIR-0147/2024,2024-10-16 05:39:15,2024-10-16,05:39:15,5,Wednesday,October,2024,KPK,Swat,Saddar,Near Saddar Chowk,Saddar PS,35.23771,72.443809,Drug Possession,Drug,Not Used,Male,10,Unknown,,,Under Investigation
PK-007013,FIR-0099/2024,2024-10-16 07:09:39,2024-10-16,07:09:39,7,Wednesday,October,2024,KPK,Abbottabad,Industrial Area,Near Industrial Area Petrol Pump,Industrial Area PS,34.131318,73.211355,Hurt / Assault,Violent,Not Used,Male,7,Male,39.0,1.0,Arrested
PK-007014,FIR-0041/2024,2024-10-16 09:13:48,2024-10-16,09:13:48,9,Wednesday,October,2024,Sindh,Karachi,Saddar,Near Saddar Chowk,Saddar PS,24.850402,67.019079,Hurt / Assault,Violent,Knife,Female,23,Unknown,,,Under Investigation
PK-007015,FIR-0072/2024,2024-10-16 23:11:26,2024-10-16,23:11:26,23,Wednesday,October,2024,Punjab,Multan,New Multan,Near New Multan Chowk,New Multan PS,30.229524,71.475558,Burglary,Property,Not Used,Female,31,Unknown,,,Pending
PK-007016,FIR-0050/2024,2024-10-17 00:11:29,2024-10-17,00:11:29,0,Thursday,October,2024,Punjab,Faisalabad,Civil Lines,"House #768, Civil Lines",Civil Lines PS,31.477822,73.135359,Dacoity,Violent,Firearm,Female,42,Unknown,,,Under Investigation
PK-007017,FIR-0032/2024,2024-10-17 03:17:44,2024-10-17,03:17:44,3,Thursday,October,2024,Punjab,Faisalabad,Industrial Area,"Sector C, Industrial Area",Industrial Area PS,31.45569,73.136274,Burglary,Property,Not Used,Female,31,Male,25.0,1.0,Under Investigation
PK-007018,FIR-0014/2024,2024-10-17 10:38:40,2024-10-17,10:38:40,10,Thursday,October,2024,Punjab,Lahore,Shadman,"House #735, Shadman",Shadman PS,31.545531,74.326806,Hurt / Assault,Violent,Knife,Male,19,Unknown,,,Pending
PK-007019,FIR-0068/2024,2024-10-17 13:48:13,2024-10-17,13:48:13,13,Thursday,October,2024,Punjab,Lahore,Walled City,Walled City Park area,Walled City PS,31.584772,74.312612,Cybercrime / Fraud,Cyber,Not Used,Male,40,Unknown,,,Under Investigation
PK-007020,FIR-0004/2024,2024-10-17 14:07:31,2024-10-17,14:07:31,14,Thursday,October,2024,Punjab,Faisalabad,University Town,"Plot 228, University Town",University Town PS,31.440611,73.155883,Motor Vehicle Theft,Property,Not Used,Male,44,Unknown,,,Pending
PK-007021,FIR-0097/2024,2024-10-17 16:43:39,2024-10-17,16:43:39,16,Thursday,October,2024,Sindh,Sukkur,Industrial Area,"Sector B, Industrial Area",Industrial Area PS,27.708388,68.818926,Cybercrime / Fraud,Cyber,Not Used,Female,36,Unknown,,,Pending
PK-007022,FIR-0101/2024,2024-10-17 17:08:44,2024-10-17,17:08:44,17,Thursday,October,2024,Punjab,Multan,Mumtazabad,"Plot 486, Mumtazabad",Mumtazabad PS,30.177767,71.442329,Theft,Property,Not Used,Female,44,Unknown,,,Pending
PK-007023,FIR-0079/2024,2024-10-17 17:40:53,2024-10-17,17:40:53,17,Thursday,October,2024,KPK,Peshawar,Civil Lines,Civil Lines Market,Civil Lines PS,34.021136,71.518977,Robbery,Property,Not Used,Male,33,Male,34.0,3.0,Pending
PK-007024,FIR-0074/2024,2024-10-17 20:44:12,2024-10-17,20:44:12,20,Thursday,October,2024,Punjab,Faisalabad,City Center,Main City Center Bazaar,City Center PS,31.450272,73.110282,Cattle Theft,Property,Not Used,Male,30,Male,17.0,1.0,Under Investigation
PK-007025,FIR-0009/2024,2024-10-18 00:17:26,2024-10-18,00:17:26,0,Friday,October,2024,KPK,Peshawar,University Town,Main University Town Bazaar,University Town PS,34.009667,71.558369,Cattle Theft,Property,Not Used,Male,53,Male,17.0,1.0,Under Investigation
PK-007026,FIR-0076/2024,2024-10-18 14:10:01,2024-10-18,14:10:01,14,Friday,October,2024,KPK,Mardan,Civil Lines,Civil Lines Service Road,Civil Lines PS,34.206117,72.039487,Theft,Property,Not Used,Female,59,Male,32.0,1.0,Pending
PK-007027,FIR-0080/2024,2024-10-18 16:59:44,2024-10-18,16:59:44,16,Friday,October,2024,Sindh,Hyderabad,Airport Road,Airport Road Park area,Airport Road PS,25.39998,68.329548,Motor Vehicle Theft,Property,Not Used,Male,39,Unknown,,,Pending
PK-007028,FIR-0112/2024,2024-10-18 17:14:07,2024-10-18,17:14:07,17,Friday,October,2024,Punjab,Sialkot,Airport Road,Airport Road Market,Airport Road PS,32.473474,74.488243,Hurt / Assault,Violent,Firearm,Male,40,Female,20.0,3.0,Pending
PK-007029,FIR-0094/2024,2024-10-18 17:52:59,2024-10-18,17:52:59,17,Friday,October,2024,KPK,Abbottabad,Old City,"Block 9, Old City",Old City PS,34.169056,73.209308,Hurt / Assault,Violent,Firearm,Female,27,Unknown,,,Under Investigation
PK-007030,FIR-0027/2024,2024-10-18 22:00:48,2024-10-18,22:00:48,22,Friday,October,2024,Punjab,Lahore,Iqbal Town,"Sector E, Iqbal Town",Iqbal Town PS,31.499445,74.290238,Attempted Murder,Violent,Blunt Object,Female,16,Male,32.0,1.0,Under Investigation
PK-007031,FIR-0056/2024,2024-10-19 01:55:03,2024-10-19,01:55:03,1,Saturday,October,2024,Punjab,Sahiwal,Airport Road,"Block 2, Airport Road",Airport Road PS,30.656807,73.119453,Theft,Property,Not Used,Male,34,Unknown,,,Pending
PK-007032,FIR-0104/2024,2024-10-19 02:29:31,2024-10-19,02:29:31,2,Saturday,October,2024,Punjab,Faisalabad,Cantt,"Plot 276, Cantt",Cantt PS,31.448076,73.124243,Hurt / Assault,Violent,Knife,Male,41,Female,23.0,1.0,Arrested
PK-007033,FIR-0062/2024,2024-10-19 11:09:33,2024-10-19,11:09:33,11,Saturday,October,2024,Punjab,Lahore,Walled City,Street near Walled City Mosque,Walled City PS,31.592648,74.315003,Cybercrime / Fraud,Cyber,Not Used,Male,40,Unknown,,,Pending
PK-007034,FIR-0037/2024,2024-10-19 14:38:02,2024-10-19,14:38:02,14,Saturday,October,2024,Punjab,Lahore,Township,"Block 7, Township",Township PS,31.448858,74.304204,Rape,Violent,Not Used,Male,23,Male,27.0,1.0,Arrested
PK-007035,FIR-0112/2024,2024-10-19 19:56:42,2024-10-19,19:56:42,19,Saturday,October,2024,Punjab,Multan,Vehari Road,"Plot 193, Vehari Road",Cantt PS,30.19427,71.502378,Drug Possession,Drug,Not Used,Male,58,Female,25.0,1.0,Arrested
PK-007036,FIR-0085/2024,2024-10-19 22:08:58,2024-10-19,22:08:58,22,Saturday,October,2024,KPK,Peshawar,Airport Road,"Block 2, Airport Road",Airport Road PS,34.020889,71.543558,Theft,Property,Not Used,Female,21,Unknown,,,Pending
PK-007037,FIR-0011/2024,2024-10-20 00:38:45,2024-10-20,00:38:45,0,Sunday,October,2024,Sindh,Karachi,Lyari,"Block 2, Lyari",Lyari PS,24.870899,67.029505,Burglary,Property,Not Used,Female,48,Unknown,,,Pending
PK-007038,FIR-0140/2024,2024-10-20 06:58:12,2024-10-20,06:58:12,6,Sunday,October,2024,Sindh,Hyderabad,Cantt,Cantt Service Road,Cantt PS,25.415786,68.383563,Cattle Theft,Property,Not Used,Male,43,Male,21.0,2.0,Pending
PK-007039,FIR-0067/2024,2024-10-20 07:45:47,2024-10-20,07:45:47,7,Sunday,October,2024,Punjab,Multan,Suraj Miani,"Sector C, Suraj Miani",Sadar PS,30.214076,71.430359,Hurt / Assault,Violent,Blunt Object,Female,43,Male,33.0,1.0,Released on Bail
PK-007040,FIR-0049/2024,2024-10-20 13:59:17,2024-10-20,13:59:17,13,Sunday,October,2024,Punjab,Multan,Bahawalpur Road,"Plot 68, Bahawalpur Road",Mumtazabad PS,30.177702,71.470767,Cybercrime / Fraud,Cyber,Not Used,Female,26,Male,30.0,1.0,Pending
PK-007041,FIR-0010/2024,2024-10-20 14:53:51,2024-10-20,14:53:51,14,Sunday,October,2024,Punjab,Multan,Northern Bypass,"House #399, Northern Bypass",Cantt PS,30.26498,71.446216,Hurt / Assault,Violent,Not Used,Male,15,Male,40.0,2.0,Arrested
PK-007042,FIR-0064/2024,2024-10-20 17:10:58,2024-10-20,17:10:58,17,Sunday,October,2024,Sindh,Hyderabad,Saddar,Near Saddar Chowk,Saddar PS,25.389922,68.339607,Cybercrime / Fraud,Cyber,Not Used,Male,52,Unknown,,,Under Investigation
PK-007043,FIR-0039/2024,2024-10-20 20:07:03,2024-10-20,20:07:03,20,Sunday,October,2024,Punjab,Multan,Old City,Old City Service Road,City PS,30.200917,71.468216,Theft,Property,Not Used,Female,29,Unknown,,,Pending
PK-007044,FIR-0088/2024,2024-10-20 22:18:09,2024-10-20,22:18:09,22,Sunday,October,2024,Punjab,Rawalpindi,Industrial Area,"House #105, Industrial Area",Industrial Area PS,33.57229,73.023562,Drug Possession,Drug,Not Used,Male,38,Male,27.0,1.0,Released on Bail
PK-007045,FIR-0131/2024,2024-10-21 01:27:55,2024-10-21,01:27:55,1,Monday,October,2024,KPK,Peshawar,Saddar,Saddar Park area,Saddar PS,34.015451,71.515464,Theft,Property,Not Used,Male,31,Male,27.0,2.0,Arrested
PK-007046,FIR-0067/2024,2024-10-21 11:03:57,2024-10-21,11:03:57,11,Monday,October,2024,KPK,Peshawar,Mall Road,Near Mall Road Petrol Pump,Mall Road PS,33.993203,71.532771,Theft,Property,Not Used,Male,33,Male,35.0,1.0,Under Investigation
PK-007047,FIR-0018/2024,2024-10-21 14:16:29,2024-10-21,14:16:29,14,Monday,October,2024,Punjab,Multan,Chungi No. 14,Near Chungi No. 14 Chowk,New Multan PS,30.208831,71.467651,Theft,Property,Not Used,Male,23,Unknown,,,Under Investigation
PK-007048,FIR-0040/2024,2024-10-21 18:17:41,2024-10-21,18:17:41,18,Monday,October,2024,Punjab,Lahore,Iqbal Town,"Plot 495, Iqbal Town",Iqbal Town PS,31.499236,74.274954,Drug Possession,Drug,Not Used,Male,72,Male,33.0,3.0,Released on Bail
PK-007049,FIR-0013/2024,2024-10-21 19:21:39,2024-10-21,19:21:39,19,Monday,October,2024,Punjab,Multan,Shah Rukn-e-Alam Colony,Shah Rukn-e-Alam Colony Service Road,Shah Rukn-e-Alam PS,30.246713,71.479743,Robbery,Property,Not Used,Female,37,Male,31.0,2.0,Arrested
PK-007050,FIR-0098/2024,2024-10-21 19:31:30,2024-10-21,19:31:30,19,Monday,October,2024,Punjab,Sargodha,Industrial Area,Street near Industrial Area Mosque,Industrial Area PS,32.107131,72.682143,Theft,Property,Not Used,Female,25,Unknown,,,Pending
PK-007051,FIR-0013/2024,2024-10-21 19:59:21,2024-10-21,19:59:21,19,Monday,October,2024,Sindh,Karachi,Lyari,Lyari Bus Stop,Lyari PS,24.870768,67.018506,Theft,Property,Not Used,Male,26,Unknown,,,Pending
PK-007052,FIR-0017/2024,2024-10-21 21:32:51,2024-10-21,21:32:51,21,Monday,October,2024,Punjab,Faisalabad,Saddar,"Plot 347, Saddar",Saddar PS,31.460155,73.120315,Rape,Violent,Not Used,Male,33,Male,40.0,2.0,Arrested
PK-007053,FIR-0094/2024,2024-10-21 22:49:53,2024-10-21,22:49:53,22,Monday,October,2024,Punjab,Multan,Mumtazabad,"Plot 489, Mumtazabad",Mumtazabad PS,30.189344,71.44641,Dacoity,Violent,Knife,Male,26,Male,22.0,4.0,Arrested
PK-007054,FIR-0115/2024,2024-10-22 01:05:07,2024-10-22,01:05:07,1,Tuesday,October,2024,Punjab,Khanewal,Airport Road,Main Airport Road Bazaar,Airport Road PS,30.296992,71.950731,Robbery,Property,Firearm,Male,27,Male,30.0,4.0,Arrested
PK-007055,FIR-0148/2024,2024-10-22 09:39:27,2024-10-22,09:39:27,9,Tuesday,October,2024,Punjab,Multan,Northern Bypass,Northern Bypass Market,Cantt PS,30.266408,71.453872,Theft,Property,Not Used,Female,47,Unknown,,,Pending
PK-007056,FIR-0187/2024,2024-10-22 15:37:35,2024-10-22,15:37:35,15,Tuesday,October,2024,Punjab,Sahiwal,Cantt,Cantt Market,Cantt PS,30.652326,73.119336,Drug Possession,Drug,Not Used,Female,33,Male,20.0,1.0,Arrested
PK-007057,FIR-0016/2024,2024-10-22 16:21:58,2024-10-22,16:21:58,16,Tuesday,October,2024,Punjab,Multan,Shalimar Colony,Street near Shalimar Colony Mosque,Bosan Road PS,30.239419,71.505813,Robbery,Property,Not Used,Female,51,Unknown,,,Pending
